Season,TeamID,avgOffRtg,avgDefRtg,avgNetRtg,avgeFG,avgTOV,avgReb,AvgWin,PointsFor,PointsAgainst,Elo,Margin,Seed
2023,3374,0.883608,0.821896,0.061712,0.445261,0.212879,0.535824,0.571429,1770,1647,1525.0,123,20
2023,3375,0.750202,0.93873,-0.188528,0.38577,0.228522,0.457147,0.206897,1569,1927,1377.0,-358,20
2023,3376,1.128422,0.704159,0.424263,0.507803,0.17117,0.652392,1.0,2606,1635,1749.0,971,1
2023,3377,0.9576,0.989834,-0.032234,0.477956,0.188804,0.498063,0.428571,1888,1992,1465.0,-104,20
2023,3378,1.013435,0.849217,0.164218,0.509841,0.20814,0.576928,0.8125,2273,1898,1648.0,375,8
2023,3379,0.899252,0.8689,0.030353,0.448367,0.237456,0.559169,0.655172,1848,1803,1560.0,45,20
2023,3380,0.823135,0.888104,-0.064968,0.416462,0.194402,0.461989,0.533333,1690,1843,1521.0,-153,16
2023,3381,0.922273,0.90031,0.021963,0.475971,0.225006,0.541462,0.7,2031,2006,1602.0,25,14
2023,3382,0.75605,0.961345,-0.205295,0.406085,0.235629,0.433364,0.1875,1665,2159,1367.0,-494,20
2023,3383,0.819279,0.923893,-0.104613,0.429977,0.239987,0.503702,0.344828,1642,1843,1436.0,-201,20
2023,3384,0.74035,0.947346,-0.206995,0.396313,0.28663,0.521567,0.241379,1508,1929,1390.0,-421,20
2023,3385,0.998662,0.906543,0.092118,0.493941,0.195039,0.509217,0.733333,1964,1781,1598.0,183,11
2023,3386,0.971429,0.873839,0.09759,0.488368,0.184191,0.510235,0.666667,2000,1807,1556.0,193,20
2023,3387,0.911411,0.916178,-0.004767,0.443231,0.219825,0.510376,0.5,2367,2369,1547.0,-2,13
2023,3388,0.877469,0.934662,-0.057193,0.466941,0.225128,0.49259,0.419355,1968,2101,1455.0,-133,20
2023,3389,0.693896,0.952237,-0.258341,0.402158,0.299119,0.435006,0.0,1507,2070,1286.0,-563,20
2023,3390,1.084102,0.835396,0.248706,0.513758,0.182358,0.605496,0.848485,2523,1934,1677.0,589,1
2023,3391,0.833695,0.910639,-0.076944,0.426618,0.219405,0.475995,0.354839,1790,1944,1436.0,-154,20
2023,3392,0.940373,0.919819,0.020554,0.462095,0.192424,0.503093,0.580645,2104,2039,1520.0,65,20
2023,3393,0.964672,0.890733,0.073939,0.463337,0.194388,0.519077,0.6,2211,2042,1555.0,169,20
2023,3394,0.891962,0.850376,0.041586,0.446656,0.225761,0.517039,0.592593,1658,1566,1529.0,92,20
2023,3395,0.819597,0.928669,-0.109071,0.425411,0.217713,0.455495,0.258065,1861,2116,1416.0,-255,20
2023,3396,0.861718,0.899974,-0.038256,0.4259,0.20302,0.476319,0.37931,1831,1917,1457.0,-86,20
2023,3397,1.018622,0.889568,0.129054,0.488012,0.199381,0.582539,0.676471,2599,2270,1623.0,329,4
2023,3398,0.843317,0.971606,-0.128289,0.438045,0.244171,0.466758,0.307692,1647,1874,1418.0,-227,20
2023,3399,0.997927,0.903331,0.094597,0.483164,0.186309,0.510413,0.689655,1988,1831,1575.0,157,16
2023,3400,1.004354,0.797221,0.207133,0.479682,0.200423,0.568228,0.735294,2493,1955,1637.0,538,4
2023,3401,0.810964,0.911885,-0.10092,0.431871,0.247048,0.484468,0.310345,1651,1854,1446.0,-203,20
2023,3402,0.921486,0.855132,0.066354,0.469444,0.197705,0.471803,0.689655,1884,1757,1578.0,127,20
2023,3403,0.955027,0.916913,0.038113,0.479167,0.203927,0.500091,0.5625,2219,2164,1519.0,55,20
2023,3404,0.901506,0.912867,-0.011361,0.47015,0.225986,0.457552,0.433333,1927,1929,1467.0,-2,20
2023,3405,1.044761,0.868124,0.176637,0.512754,0.169961,0.534063,0.875,2355,1998,1687.0,357,12
2023,3406,0.923951,0.864675,0.059276,0.453441,0.198747,0.527071,0.65625,2144,2007,1573.0,137,20
2023,3407,0.955163,0.924731,0.030432,0.423084,0.17965,0.551179,0.551724,2385,2285,1511.0,100,20
2023,3408,0.932595,0.863009,0.069586,0.475528,0.216117,0.515635,0.566667,1986,1834,1530.0,152,20
2023,3409,0.959832,0.885985,0.073847,0.493987,0.198522,0.476201,0.566667,2083,1968,1512.0,115,20
2023,3410,0.870176,0.961533,-0.091357,0.406798,0.198529,0.511626,0.37931,1813,1987,1444.0,-174,20
2023,3411,0.778469,0.974817,-0.196348,0.391732,0.249562,0.464478,0.068966,1750,2224,1313.0,-474,20
2023,3412,0.940091,0.957892,-0.017801,0.485299,0.205303,0.482994,0.413793,2024,2056,1463.0,-32,20
2023,3413,0.90022,0.909755,-0.009535,0.477211,0.214195,0.50648,0.5,1746,1766,1508.0,-20,20
2023,3414,0.889751,0.800277,0.089474,0.419376,0.217015,0.527579,0.785714,1712,1530,1598.0,182,20
2023,3415,0.739485,0.884937,-0.145453,0.37031,0.205983,0.441799,0.166667,1535,1809,1361.0,-274,20
2023,3416,0.813146,0.838451,-0.025305,0.384745,0.231619,0.521789,0.482759,1757,1803,1489.0,-46,20
2023,3417,0.986792,0.870561,0.116231,0.448264,0.1706,0.559502,0.735294,2388,2105,1623.0,283,4
2023,3418,0.813896,0.853163,-0.039267,0.398386,0.208967,0.473372,0.464286,1581,1657,1478.0,-76,20
2023,3419,0.803503,0.969631,-0.166128,0.39376,0.226361,0.495416,0.148148,1672,2020,1354.0,-348,20
2023,3420,0.894862,0.9192,-0.024338,0.452472,0.217447,0.507349,0.464286,1763,1840,1482.0,-77,20
2023,3421,0.779121,0.909077,-0.129955,0.400502,0.235527,0.46988,0.344828,1610,1878,1432.0,-268,20
2023,3422,0.892631,0.938671,-0.04604,0.425709,0.194788,0.484389,0.481481,1662,1756,1500.0,-94,20
2023,3423,0.769433,0.923315,-0.153882,0.403328,0.279736,0.505068,0.142857,1478,1805,1352.0,-327,20
2023,3424,1.073975,0.863816,0.210159,0.519891,0.169675,0.561385,0.9375,2469,1985,1692.0,484,11
2023,3425,0.910383,0.780231,0.130152,0.436092,0.201017,0.516689,0.7,1934,1645,1591.0,289,8
2023,3426,0.91512,0.952378,-0.037258,0.452109,0.206656,0.492213,0.433333,2184,2240,1469.0,-56,20
2023,3427,0.894032,0.930251,-0.036218,0.445421,0.237858,0.552616,0.40625,2073,2154,1488.0,-81,20
2023,3428,1.112236,0.884465,0.22777,0.554193,0.181008,0.534415,0.862069,2421,1912,1660.0,509,2
2023,3429,0.771665,1.0326,-0.260935,0.38818,0.212039,0.428602,0.103448,1674,2247,1326.0,-573,20
2023,3430,0.79145,0.995237,-0.203787,0.418697,0.224083,0.444177,0.142857,1519,1912,1352.0,-393,20
2023,3431,0.968084,0.914328,0.053756,0.464993,0.191914,0.507297,0.645161,2130,1977,1557.0,153,20
2023,3433,0.834794,0.923244,-0.08845,0.415039,0.219327,0.52171,0.241379,1649,1816,1389.0,-167,20
2023,3434,0.859697,1.007552,-0.147856,0.488304,0.248773,0.455133,0.233333,1788,2143,1393.0,-355,20
2023,3435,0.926315,0.989721,-0.063406,0.467751,0.19797,0.447216,0.387097,2095,2203,1456.0,-108,20
2023,3436,0.956239,0.819091,0.137148,0.487304,0.19366,0.513891,0.8,1841,1591,1629.0,250,15
2023,3437,1.050838,0.855446,0.195391,0.500055,0.141529,0.511392,0.823529,2403,1986,1669.0,417,4
2023,3438,0.922986,0.840193,0.082794,0.44681,0.209428,0.54997,0.5,2062,1898,1492.0,164,20
2023,3439,1.04773,0.825794,0.221936,0.521558,0.182173,0.552144,0.870968,2248,1769,1692.0,479,1
2023,3441,0.793915,0.995878,-0.201962,0.407128,0.23706,0.489615,0.222222,1440,1816,1380.0,-376,20
2023,3442,0.85362,0.956653,-0.103033,0.418612,0.187258,0.438827,0.285714,1855,2072,1406.0,-217,20
2023,3443,0.94621,0.934604,0.011606,0.467541,0.19156,0.463578,0.59375,2240,2200,1562.0,40,20
2023,3444,0.851366,0.97072,-0.119354,0.448804,0.208844,0.442714,0.392857,1730,1964,1464.0,-234,20
2023,3447,0.861018,0.907917,-0.0469,0.435501,0.197473,0.430338,0.464286,1768,1840,1454.0,-72,20
2023,3448,0.875477,0.867932,0.007545,0.448928,0.20216,0.490057,0.5,1898,1914,1513.0,-16,20
2023,3449,0.903746,0.877235,0.026511,0.448792,0.212615,0.551829,0.517241,1786,1732,1516.0,54,20
2023,3450,0.955965,0.868575,0.08739,0.490103,0.204915,0.51614,0.69697,2216,2010,1620.0,206,5
2023,3451,0.78318,0.929353,-0.146174,0.396155,0.23956,0.484205,0.193548,1767,2086,1361.0,-319,20
2023,3452,0.90282,0.833709,0.069111,0.448229,0.178724,0.47053,0.633333,1983,1830,1572.0,153,10
2023,3453,1.00967,0.800867,0.208804,0.486175,0.158596,0.534378,0.84375,2175,1729,1652.0,446,20
2023,3454,0.88106,0.907444,-0.026384,0.463822,0.230266,0.529222,0.366667,1763,1826,1447.0,-63,20
2023,3455,0.917593,0.870172,0.047421,0.448196,0.214216,0.54201,0.5625,2126,2011,1523.0,115,20
2023,3456,0.921264,0.933387,-0.012123,0.450628,0.18046,0.448435,0.580645,2056,2068,1539.0,-12,20
2023,3457,0.774555,0.909525,-0.13497,0.415207,0.266796,0.468527,0.241379,1493,1765,1381.0,-272,20
2023,3458,0.926603,0.981548,-0.054945,0.491376,0.229904,0.483506,0.354839,2124,2252,1460.0,-128,20
2023,3459,0.99234,0.949469,0.042871,0.471035,0.128732,0.447766,0.678571,1943,1862,1565.0,81,20
2023,3460,0.927633,1.114649,-0.187016,0.498593,0.169512,0.371376,0.225806,2018,2447,1413.0,-429,20
2023,3461,1.004066,0.919145,0.08492,0.509245,0.1977,0.551386,0.666667,1955,1813,1577.0,142,20
2023,3462,0.769495,0.930765,-0.16127,0.412094,0.236321,0.449583,0.233333,1657,1978,1384.0,-321,20
2023,3463,0.833593,0.909722,-0.076129,0.420978,0.233809,0.509814,0.481481,1607,1745,1499.0,-138,20
2023,3464,0.958131,0.87818,0.079951,0.493412,0.191577,0.523266,0.607143,1835,1704,1528.0,131,20
2023,3465,0.929539,0.89997,0.02957,0.464985,0.190743,0.500381,0.59375,2352,2278,1557.0,74,20
2023,3466,0.903993,0.914831,-0.010838,0.469867,0.185565,0.436898,0.444444,1718,1755,1484.0,-37,20
2023,3467,0.865865,0.953793,-0.087929,0.435542,0.219524,0.484814,0.466667,1824,2013,1485.0,-189,20
2023,3468,0.813587,0.934053,-0.120466,0.419035,0.260269,0.528478,0.241379,1735,2019,1398.0,-284,20
2023,3469,0.989474,0.942964,0.046511,0.539171,0.206989,0.466987,0.586207,2114,2036,1516.0,78,20
2023,3470,0.824727,0.940914,-0.116186,0.425974,0.212915,0.423029,0.222222,1662,1867,1376.0,-205,20
2023,3471,0.853913,0.917577,-0.063664,0.453703,0.224228,0.49046,0.433333,1778,1902,1462.0,-124,20
2023,3472,0.886912,0.913309,-0.026397,0.473236,0.223417,0.496683,0.433333,1900,1930,1472.0,-30,20
2023,3473,0.783226,1.02427,-0.241044,0.457581,0.277312,0.441911,0.04,1366,1801,1327.0,-435,20
2023,3474,0.777446,0.985398,-0.207952,0.385667,0.204159,0.440283,0.192308,1485,1865,1375.0,-380,20
2023,3475,0.831848,0.885727,-0.053879,0.435186,0.264315,0.513345,0.346154,1622,1712,1430.0,-90,20
2023,3476,0.869489,0.967165,-0.097676,0.441719,0.211378,0.497226,0.285714,1657,1832,1403.0,-175,20
2023,3477,0.877883,0.934167,-0.056284,0.428839,0.223398,0.516249,0.40625,2068,2228,1455.0,-160,20
2024,3101,0.96026,0.943575,0.016685,0.478374,0.209948,0.528612,0.407407,1865,1820,1457.0,45,20
2024,3102,0.87857,0.937771,-0.059201,0.438547,0.190124,0.436312,0.433333,1886,1997,1471.0,-111,20
2024,3103,0.873462,0.941159,-0.067697,0.437968,0.213894,0.494301,0.37931,1807,1917,1448.0,-110,20
2024,3104,1.008016,0.847009,0.161007,0.496489,0.19689,0.52298,0.71875,2351,1976,1612.0,375,8
2024,3105,0.841464,0.874388,-0.032923,0.409847,0.227049,0.513173,0.466667,1840,1874,1467.0,-34,20
2024,3106,0.679198,0.985675,-0.306476,0.371516,0.289889,0.437127,0.103448,1431,2128,1329.0,-697,20
2024,3107,0.936862,0.821794,0.115068,0.484383,0.234419,0.551821,0.8,1781,1550,1605.0,231,20
2024,3108,0.767151,0.901737,-0.134586,0.399465,0.241081,0.483887,0.354839,1653,1970,1449.0,-317,20
2024,3110,0.840895,0.921893,-0.080998,0.4404,0.221181,0.47989,0.333333,1823,1980,1421.0,-157,20
2024,3111,0.902933,0.923654,-0.020721,0.447435,0.212408,0.489414,0.53125,2310,2350,1527.0,-40,20
2024,3112,0.948761,0.893119,0.055642,0.475816,0.187019,0.470417,0.53125,2238,2104,1540.0,134,11
2024,3113,0.86627,0.993382,-0.127113,0.418525,0.165809,0.437636,0.354839,1905,2173,1450.0,-268,20
2024,3114,0.826179,0.897814,-0.071635,0.4275,0.202528,0.456786,0.4,1669,1820,1460.0,-151,20
2024,3115,0.906741,0.890622,0.016119,0.454717,0.20604,0.49897,0.483871,2188,2151,1484.0,37,20
2024,3116,0.915657,0.899526,0.01613,0.446094,0.158984,0.462339,0.5625,2230,2191,1527.0,39,20
2024,3117,0.944043,0.944866,-0.000823,0.455094,0.190702,0.508041,0.413793,1895,1901,1449.0,-6,20
2024,3119,0.848538,0.943649,-0.095111,0.411929,0.190925,0.488123,0.37037,1571,1720,1449.0,-149,20
2024,3120,0.891992,0.792543,0.099449,0.436905,0.198354,0.503244,0.645161,2065,1813,1583.0,252,11
2024,3122,0.889213,0.85214,0.037072,0.478148,0.243358,0.530988,0.5,1834,1790,1500.0,44,20
2024,3123,1.004159,0.835628,0.168531,0.51212,0.180967,0.496063,0.84375,2318,1937,1641.0,381,20
2024,3124,0.998553,0.795996,0.202557,0.507926,0.211022,0.556278,0.774194,2319,1848,1631.0,471,5
2024,3125,0.998533,0.875538,0.122995,0.509535,0.190815,0.50489,0.757576,2327,2048,1619.0,279,20
2024,3126,0.834804,0.847127,-0.012323,0.395662,0.211388,0.494059,0.428571,1763,1778,1435.0,-15,20
2024,3127,0.931957,0.900417,0.031541,0.487994,0.200471,0.473934,0.413793,1780,1756,1476.0,24,20
2024,3129,0.904767,0.838734,0.066033,0.458502,0.20522,0.538713,0.59375,2031,1890,1532.0,141,20
2024,3130,0.935299,0.922713,0.012586,0.460615,0.199259,0.486479,0.424242,2342,2299,1476.0,43,20
2024,3131,0.916747,0.904219,0.012528,0.4965,0.222967,0.499488,0.612903,1924,1924,1536.0,0,20
2024,3132,0.966797,0.984565,-0.017768,0.500511,0.203901,0.506124,0.533333,2025,2094,1504.0,-69,20
2024,3133,0.831638,1.051353,-0.219715,0.447597,0.214951,0.43443,0.16129,1846,2335,1345.0,-489,20
2024,3135,0.872649,0.899956,-0.027306,0.450858,0.199665,0.438726,0.576923,1614,1633,1525.0,-19,20
2024,3136,0.846442,0.909389,-0.062947,0.45333,0.223602,0.501571,0.464286,1626,1742,1479.0,-116,20
2024,3137,0.837758,0.906032,-0.068274,0.430685,0.209123,0.469616,0.419355,1734,1898,1477.0,-164,20
2024,3138,0.925686,0.902609,0.023077,0.46179,0.189681,0.478943,0.580645,2030,1983,1537.0,47,20
2024,3139,0.917988,0.950651,-0.032664,0.491676,0.211315,0.486603,0.448276,1771,1810,1481.0,-39,20
2024,3140,0.926544,0.924912,0.001632,0.499556,0.228406,0.542751,0.5,2099,2109,1506.0,-10,20
2024,3141,0.805851,0.959937,-0.154086,0.431732,0.275209,0.536151,0.185185,1642,1950,1379.0,-308,20
2024,3142,0.880006,0.857463,0.022543,0.469341,0.257584,0.546288,0.566667,1835,1821,1523.0,14,20
2024,3143,0.951373,0.941073,0.0103,0.475399,0.206492,0.515637,0.5625,2124,2098,1538.0,26,20
2024,3144,0.883448,0.848449,0.034999,0.47552,0.243394,0.535367,0.517241,1677,1642,1505.0,35,20
2024,3145,0.888422,0.906647,-0.018225,0.460553,0.224832,0.524258,0.533333,1813,1856,1509.0,-43,20
2024,3146,0.929735,0.862417,0.067318,0.481809,0.203431,0.514188,0.633333,1953,1825,1552.0,128,20
2024,3148,0.828776,0.935724,-0.106948,0.420409,0.193423,0.42943,0.3,1736,1984,1402.0,-248,20
2024,3149,0.81863,0.900465,-0.081835,0.431853,0.25745,0.524103,0.344828,1762,1942,1433.0,-180,20
2024,3150,0.873177,0.850423,0.022754,0.438092,0.233612,0.512628,0.516129,2000,1953,1494.0,47,20
2024,3151,1.00973,0.84426,0.165471,0.50702,0.172786,0.502882,0.866667,1912,1640,1650.0,272,14
2024,3152,0.726462,1.062813,-0.33635,0.382127,0.265787,0.439256,0.0,1487,2204,1308.0,-717,20
2024,3153,0.871729,0.911841,-0.040112,0.397369,0.205564,0.539875,0.451613,1941,2028,1490.0,-87,20
2024,3155,0.943984,0.953232,-0.009249,0.491137,0.222677,0.508586,0.387097,2158,2178,1451.0,-20,20
2024,3156,1.02212,0.847442,0.174678,0.516125,0.190528,0.534541,0.852941,2534,2073,1657.0,461,20
2024,3157,0.865339,0.947364,-0.082025,0.436629,0.242762,0.508128,0.354839,2064,2237,1446.0,-173,20
2024,3158,0.943157,0.857068,0.086088,0.447425,0.176017,0.486319,0.678571,2037,1806,1563.0,231,20
2024,3159,0.937971,0.868756,0.069215,0.463828,0.19404,0.530596,0.566667,1832,1716,1518.0,116,20
2024,3160,1.021727,0.876874,0.144853,0.514554,0.179829,0.542178,0.709677,2340,1974,1594.0,366,5
2024,3161,0.979758,0.865365,0.114393,0.509227,0.132051,0.444393,0.633333,2035,1842,1553.0,193,20
2024,3162,1.065721,0.893295,0.172425,0.520061,0.200599,0.559356,0.793103,2204,1834,1634.0,370,12
2024,3163,1.090974,0.784253,0.306721,0.556587,0.169138,0.555507,0.848485,2636,1880,1689.0,756,3
2024,3164,0.807811,0.866937,-0.059127,0.401475,0.216525,0.480415,0.4,1658,1794,1453.0,-136,20
2024,3165,0.788785,0.951506,-0.162721,0.398868,0.213055,0.461333,0.269231,1455,1752,1403.0,-297,20
2024,3166,1.06039,0.903621,0.156769,0.514451,0.152625,0.518956,0.833333,2200,1871,1649.0,329,7
2024,3167,0.843296,0.961657,-0.118362,0.434092,0.181755,0.425033,0.25,1643,1891,1390.0,-248,20
2024,3168,0.840857,0.940628,-0.099771,0.440721,0.230029,0.474533,0.322581,1828,2027,1415.0,-199,20
2024,3169,0.733951,0.938643,-0.204692,0.386838,0.227356,0.439701,0.103448,1595,2025,1330.0,-430,20
2024,3170,0.826389,0.966115,-0.139726,0.442833,0.242455,0.468072,0.193548,1758,2073,1380.0,-315,20
2024,3171,0.730648,0.938905,-0.208257,0.395994,0.240579,0.45135,0.208333,1119,1443,1393.0,-324,20
2024,3172,0.984725,0.827974,0.15675,0.492649,0.201106,0.533316,0.692308,1689,1440,1562.0,249,20
2024,3173,0.854353,0.982143,-0.12779,0.427701,0.248966,0.548009,0.344828,1772,2026,1432.0,-254,20
2024,3174,0.888014,0.876095,0.011919,0.464024,0.224207,0.514813,0.354839,2090,2060,1429.0,30,20
2024,3175,0.758627,1.00503,-0.246403,0.389141,0.24029,0.450714,0.230769,1408,1886,1388.0,-478,20
2024,3176,0.918594,1.001414,-0.08282,0.46815,0.1888,0.466724,0.241379,1850,2031,1395.0,-181,20
2024,3177,0.928106,0.931186,-0.00308,0.458616,0.185949,0.505025,0.375,2279,2284,1441.0,-5,20
2024,3178,0.848295,0.893176,-0.04488,0.459324,0.254912,0.530145,0.515152,1988,2094,1481.0,-106,20
2024,3179,1.051268,0.901887,0.149381,0.557866,0.221148,0.563468,0.852941,2771,2364,1673.0,407,12
2024,3180,0.891252,0.853527,0.037725,0.445094,0.194141,0.496835,0.5625,1840,1779,1554.0,61,16
2024,3181,0.953782,0.809652,0.14413,0.495813,0.234918,0.549987,0.645161,2126,1790,1586.0,336,7
2024,3182,0.971504,0.930474,0.041031,0.501015,0.193662,0.514392,0.625,2227,2141,1568.0,86,20
2024,3183,0.89421,0.919576,-0.025365,0.456039,0.232874,0.521543,0.454545,2167,2237,1475.0,-70,20
2024,3184,0.913271,0.888356,0.024914,0.446922,0.199443,0.510207,0.633333,2081,1988,1534.0,93,20
2024,3185,0.784854,0.960305,-0.175451,0.407727,0.245373,0.496458,0.214286,1592,1914,1386.0,-322,20
2024,3186,0.970186,0.801309,0.168876,0.470031,0.161906,0.51392,0.84375,2187,1812,1654.0,375,14
2024,3187,0.8759,0.845873,0.030027,0.429076,0.221028,0.500324,0.575758,2166,2073,1540.0,93,20
2024,3188,0.88293,1.035734,-0.152805,0.451548,0.227293,0.456646,0.133333,2004,2350,1332.0,-346,20
2024,3189,0.750935,0.88583,-0.134895,0.388091,0.22744,0.46881,0.333333,1580,1852,1430.0,-272,20
2024,3190,0.907341,0.864208,0.043133,0.454979,0.194608,0.507672,0.571429,1641,1574,1510.0,67,20
2024,3191,0.78622,1.036105,-0.249885,0.402226,0.228256,0.452836,0.125,2011,2595,1337.0,-584,20
2024,3192,0.88399,0.9304,-0.04641,0.437779,0.232912,0.506457,0.433333,1725,1853,1471.0,-128,20
2024,3193,1.006714,0.778216,0.228499,0.540211,0.232082,0.548635,0.967742,2234,1717,1694.0,517,13
2024,3194,0.866144,0.936789,-0.070645,0.456439,0.232544,0.481098,0.344828,1753,1909,1443.0,-156,20
2024,3195,1.056024,0.806642,0.249382,0.516373,0.174143,0.541632,0.870968,2262,1725,1661.0,537,12
2024,3196,0.971077,0.912888,0.058189,0.4822,0.187681,0.48368,0.516129,2329,2203,1520.0,126,20
2024,3197,0.804119,0.947631,-0.143512,0.419013,0.251809,0.456603,0.3,1795,2101,1415.0,-306,20
2024,3198,0.898653,0.874406,0.024247,0.459093,0.232661,0.511974,0.633333,2028,1948,1536.0,80,20
2024,3199,0.98617,0.891931,0.094239,0.468284,0.142035,0.481255,0.69697,2596,2348,1601.0,248,9
2024,3200,0.868585,0.910558,-0.041972,0.443854,0.218823,0.509123,0.37037,1656,1716,1458.0,-60,20
2024,3201,0.915376,0.942745,-0.027369,0.449755,0.173026,0.479703,0.419355,1951,1990,1466.0,-39,20
2024,3202,0.871793,0.925663,-0.05387,0.430226,0.229336,0.530858,0.428571,1738,1840,1463.0,-102,20
2024,3203,0.842258,0.867442,-0.025184,0.423833,0.23094,0.522432,0.4,1721,1774,1460.0,-53,20
2024,3204,0.860711,0.879704,-0.018993,0.411878,0.217952,0.513632,0.419355,2185,2225,1441.0,-40,20
2024,3205,0.826806,1.020731,-0.193924,0.43706,0.235238,0.451744,0.2,1868,2301,1370.0,-433,20
2024,3206,0.968488,0.817559,0.150929,0.450972,0.175601,0.511586,0.758621,2028,1691,1603.0,337,20
2024,3207,0.881861,0.82851,0.053351,0.441663,0.217034,0.538889,0.666667,1900,1800,1577.0,100,20
2024,3208,0.863077,0.90923,-0.046153,0.434022,0.210898,0.509559,0.4,1895,2006,1463.0,-111,20
2024,3209,0.907411,0.930285,-0.022874,0.447484,0.196904,0.479801,0.464286,1923,1964,1477.0,-41,20
2024,3210,0.939338,0.912193,0.027145,0.469628,0.182319,0.498028,0.53125,2187,2126,1513.0,61,20
2024,3211,1.150622,0.860368,0.290254,0.566233,0.181568,0.58223,0.909091,2680,1980,1683.0,700,4
2024,3212,0.848144,0.827903,0.020241,0.422243,0.235489,0.5135,0.678571,1844,1816,1561.0,28,20
2024,3213,0.979247,0.810494,0.168753,0.494195,0.20649,0.538193,0.741935,2108,1757,1585.0,351,20
2024,3214,0.729923,0.913327,-0.183403,0.367852,0.225295,0.426351,0.103448,1580,1978,1338.0,-398,20
2024,3217,0.975583,0.896963,0.07862,0.486661,0.189435,0.511014,0.571429,1929,1776,1530.0,153,20
2024,3218,0.891497,0.841827,0.04967,0.459855,0.20977,0.481899,0.666667,1786,1681,1579.0,105,20
2024,3219,0.872852,0.904831,-0.031979,0.45959,0.199833,0.427193,0.62069,1787,1867,1552.0,-80,20
2024,3220,0.793059,0.872976,-0.079917,0.408836,0.257558,0.511396,0.322581,1698,1861,1412.0,-163,20
2024,3221,0.927714,0.846719,0.080995,0.448631,0.179883,0.533191,0.612903,1922,1758,1542.0,164,16
2024,3222,0.879769,0.911207,-0.031438,0.423782,0.193995,0.463938,0.466667,2030,2059,1485.0,-29,20
2024,3223,0.719708,0.959973,-0.240264,0.393568,0.241917,0.430593,0.08,1252,1700,1335.0,-448,20
2024,3224,0.814142,0.794464,0.019678,0.398949,0.217345,0.498218,0.483871,1827,1788,1502.0,39,20
2024,3225,0.885134,0.85955,0.025584,0.447332,0.189971,0.497078,0.448276,1698,1679,1472.0,19,20
2024,3226,0.843776,0.898313,-0.054538,0.410512,0.207483,0.514007,0.344828,1687,1792,1423.0,-105,20
2024,3227,0.923974,0.886478,0.037496,0.471873,0.221203,0.522486,0.545455,2288,2183,1502.0,105,20
2024,3228,1.028941,0.939327,0.089614,0.496723,0.162992,0.510842,0.482759,2159,1987,1513.0,172,20
2024,3229,1.009956,0.930292,0.079663,0.510314,0.187169,0.52381,0.645161,2301,2128,1554.0,173,20
2024,3230,0.89235,0.872523,0.019827,0.412951,0.195361,0.523764,0.576923,1576,1545,1523.0,31,20
2024,3231,1.095557,0.884944,0.210614,0.584733,0.17689,0.533782,0.827586,2305,1857,1643.0,448,4
2024,3232,0.871191,0.966476,-0.095285,0.429671,0.22169,0.498452,0.354839,1985,2224,1434.0,-239,20
2024,3233,0.85136,0.929393,-0.078033,0.459966,0.224672,0.472331,0.366667,1729,1897,1431.0,-168,20
2024,3234,1.169582,0.910558,0.259024,0.590227,0.168512,0.550589,0.878788,3064,2373,1693.0,691,1
2024,3235,1.013803,0.9227,0.091103,0.538522,0.214722,0.562467,0.645161,2313,2108,1597.0,205,7
2024,3236,0.93908,0.888548,0.050532,0.477152,0.181201,0.482887,0.612903,2108,1983,1548.0,125,20
2024,3237,0.842311,0.977591,-0.135281,0.442792,0.236955,0.484612,0.233333,1934,2253,1392.0,-319,20
2024,3238,0.951743,0.807241,0.144503,0.434036,0.201355,0.547313,0.793103,1994,1693,1620.0,301,14
2024,3239,0.853607,0.945736,-0.092128,0.451874,0.261003,0.458871,0.310345,1872,2072,1430.0,-200,20
2024,3240,0.802074,0.903608,-0.101534,0.406547,0.215091,0.490485,0.37037,1562,1747,1449.0,-185,20
2024,3241,0.933648,0.878513,0.055135,0.46711,0.216545,0.576204,0.65625,2286,2155,1577.0,131,20
2024,3242,0.969537,0.902598,0.06694,0.489525,0.18422,0.48675,0.612903,2113,1976,1590.0,137,8
2024,3243,0.988421,0.785487,0.202933,0.509788,0.187091,0.531042,0.78125,2309,1842,1630.0,467,4
2024,3244,0.822594,0.93521,-0.112615,0.404402,0.230495,0.522528,0.321429,1622,1856,1423.0,-234,20
2024,3245,0.972624,0.893963,0.078662,0.475549,0.179578,0.545334,0.655172,2036,1876,1574.0,160,15
2024,3246,0.849471,0.993399,-0.143928,0.43322,0.2091,0.464987,0.375,2060,2380,1472.0,-320,20
2024,3247,0.798881,0.984291,-0.18541,0.416242,0.212166,0.425025,0.266667,1729,2124,1402.0,-395,20
2024,3248,0.844385,0.948047,-0.103663,0.455598,0.215998,0.470844,0.333333,1676,1909,1418.0,-233,20
2024,3249,0.963326,0.854575,0.108751,0.454553,0.190136,0.545466,0.785714,1840,1638,1612.0,202,20
2024,3250,0.944264,0.906755,0.037509,0.499774,0.213384,0.496682,0.551724,1987,1921,1504.0,66,20
2024,3251,0.961275,0.966867,-0.005592,0.486262,0.218422,0.537856,0.5,2097,2172,1527.0,-75,20
2024,3252,0.894711,0.912841,-0.018129,0.454809,0.188686,0.483197,0.535714,1861,1882,1507.0,-21,20
2024,3253,0.857322,0.887499,-0.030177,0.454016,0.245856,0.486612,0.4375,2160,2231,1481.0,-71,20
