,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Season,LowerTeamID,HigherTeamID,Target,avgOffRtg_LowerTeamID,avgDefRtg_LowerTeamID,avgNetRtg_LowerTeamID,avgeFG_LowerTeamID,avgTOV_LowerTeamID,avgReb_LowerTeamID,AvgWin_LowerTeamID,Elo_LowerTeamID,Margin_LowerTeamID,Seed_LowerTeamID,avgOffRtg_HigherTeamID,avgDefRtg_HigherTeamID,avgNetRtg_HigherTeamID,avgeFG_HigherTeamID,avgTOV_HigherTeamID,avgReb_HigherTeamID,AvgWin_HigherTeamID,Elo_HigherTeamID,Margin_HigherTeamID,Seed_HigherTeamID,EloDiff,OffRtgDIff,DefRtgDiff,NetRtgDiff,TOVDiff,RebDiff,eFGDiff,SeedDiff,WinDiff,MarginDiff,interaction,ESQUARE,SeedGap,EloGap,SeedProduct,OffvsDefLow,OffvsDefHi,eFGMatchupLow,eFGMatchupHi,MarginSQ,Tempo_Lower,TeamID_Higher,Tempo_Higher,TempoDiff,TempoGap,MatchupAdv,NetRtgSquared,TeamID_Lower,MarginStd_Lower,OffRtgStd_Lower,MarginStd_Higher,OffRtgStd_Higher,MarginStdDiff,OffRtgDiff,NetMatchup_LH,NetMatchup_HL
2031,2031,2031,2031,2031,2019,3401,3460,1,0.983866,0.84179,0.142076,0.468342,0.213492,0.550798,0.774194,1632.0,302,4,0.977942,0.865811,0.112131,0.42863,0.1649,0.54102,0.8125,1634.0,268,13,-3.0,0.005924,-0.024021,0.029945,0.048592,0.009778,0.039712,-9,-0.038306,34,-27.0,9.0,9,3.0,52,0.118055,0.136152,0.039712,-0.039712,1156,69.903226,3460,71.698438,-1.795212,1.795212,-0.018097,0.000897,3401,15.968652,0.13889,13.087177,0.126037,2.881475,0.012853,0.029945,-0.029945
2032,2032,2032,2032,2032,2019,3101,3124,0,1.02987,0.950597,0.079273,0.540462,0.261297,0.539724,0.678571,1573.0,179,16,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,1733.0,830,1,-160.0,-0.080969,0.183553,-0.264522,0.081182,-0.067289,0.014934,15,-0.290179,-651,-2400.0,25600.0,15,160.0,16,0.262826,0.160242,0.014934,-0.014934,423801,70.057143,3124,72.19375,-2.136607,2.136607,0.102584,0.069972,3101,21.724435,0.178848,17.39102,0.138032,4.333414,0.040816,-0.264522,0.264522
2033,2033,2033,2033,2033,2019,3120,3140,0,1.010022,0.898091,0.111931,0.469775,0.182588,0.488334,0.7,1589.0,247,10,0.996026,0.903712,0.092314,0.489624,0.198961,0.499533,0.806452,1646.0,200,7,-57.0,0.013996,-0.005621,0.019617,-0.016373,-0.011199,-0.019848,3,-0.106452,47,-171.0,3249.0,3,57.0,70,0.10631,0.097935,-0.019849,0.019849,2209,71.094167,3140,69.5,1.594167,1.594167,0.008375,0.000385,3120,17.647278,0.159478,10.825398,0.11049,6.82188,0.048988,0.019617,-0.019617
2034,2034,2034,2034,2034,2019,3143,3314,1,1.052366,1.005033,0.047332,0.50334,0.191078,0.545351,0.612903,1563.0,108,8,1.020493,0.967084,0.05341,0.487326,0.180959,0.482105,0.5625,1552.0,137,9,11.0,0.031872,0.03795,-0.006077,0.010119,0.063246,0.016014,-1,0.050403,-29,11.0,121.0,1,11.0,72,0.085282,0.01546,0.016014,-0.016014,841,69.159677,3314,73.625,-4.465323,4.465323,0.069822,3.7e-05,3143,13.788572,0.136531,15.295444,0.134767,-1.506871,0.001764,-0.006078,0.006078
2035,2035,2035,2035,2035,2019,3114,3211,0,0.948599,0.859473,0.089125,0.462503,0.212123,0.505054,0.677419,1597.0,162,12,1.055269,0.841226,0.214043,0.494871,0.19092,0.541349,0.875,1665.0,481,5,-68.0,-0.10667,0.018248,-0.124918,0.021203,-0.036294,-0.032368,7,-0.197581,-319,-476.0,4624.0,7,68.0,60,0.107373,0.195796,-0.032368,0.032368,101761,65.33629,3211,69.807031,-4.470741,4.470741,-0.088423,0.015605,3114,15.057024,0.16984,12.309148,0.11789,2.747876,0.05195,-0.124918,0.124918
2036,2036,2036,2036,2036,2019,3235,3308,1,1.061224,0.861265,0.199959,0.513673,0.181877,0.522241,0.757576,1638.0,494,3,0.941775,0.843735,0.09804,0.456908,0.209396,0.511544,0.8,1622.0,220,14,16.0,0.11945,0.01753,0.10192,-0.027519,0.010697,0.056765,-11,-0.042424,274,176.0,256.0,11,16.0,42,0.217489,0.08051,0.056765,-0.056765,75076,74.226515,3308,75.869167,-1.642652,1.642652,0.136979,0.010388,3235,19.614225,0.155969,13.603583,0.14147,6.010641,0.014499,0.101919,-0.101919
2037,2037,2037,2037,2037,2019,3246,3343,1,1.003074,0.824262,0.178812,0.472219,0.184634,0.485301,0.774194,1627.0,420,6,0.988317,0.873387,0.11493,0.473654,0.194923,0.511895,0.709677,1620.0,237,11,7.0,0.014757,-0.049125,0.063882,-0.010288,-0.026594,-0.001435,-5,0.064516,183,35.0,49.0,5,7.0,66,0.129687,0.164055,-0.001435,0.001435,33489,71.48629,3343,71.662097,-0.175806,0.175806,-0.034368,0.004081,3246,18.163771,0.151771,17.926793,0.151667,0.236979,0.000104,0.063882,-0.063882
2038,2038,2038,2038,2038,2019,3268,3347,1,1.04936,0.856173,0.193187,0.513132,0.215948,0.55639,0.875,1673.0,454,3,0.92041,0.792732,0.127678,0.423489,0.195763,0.530978,0.806452,1634.0,285,14,40.0,0.12895,0.063442,0.065509,0.020186,0.025412,0.089643,-11,0.068548,169,440.0,1600.0,11,40.0,42,0.256628,0.064237,0.089643,-0.089643,28561,71.44375,3347,69.291129,2.152621,2.152621,0.192391,0.004291,3268,15.417706,0.111545,16.636144,0.134994,-1.218439,-0.023449,0.065509,-0.065509
2039,2039,2039,2039,2039,2019,3141,3277,0,1.125958,0.919287,0.206671,0.554417,0.193344,0.560445,0.78125,1636.0,470,8,1.028503,0.923586,0.104917,0.495299,0.195525,0.518841,0.645161,1566.0,241,9,70.0,0.097455,-0.004299,0.101754,-0.002182,0.041604,0.059118,-1,0.136089,229,70.0,4900.0,1,70.0,72,0.202372,0.109216,0.059118,-0.059118,52441,71.194531,3277,72.987903,-1.793372,1.793372,0.093156,0.010354,3141,14.865933,0.121754,17.196336,0.151658,-2.330403,-0.029905,0.101754,-0.101754
2040,2040,2040,2040,2040,2019,3177,3283,0,1.07468,0.962459,0.112221,0.504816,0.189314,0.518399,0.787879,1659.0,289,6,1.001617,0.860269,0.141348,0.46358,0.193692,0.556852,0.71875,1625.0,326,11,34.0,0.073063,0.10219,-0.029127,-0.004379,-0.038453,0.041235,-5,0.069129,-37,170.0,1156.0,5,34.0,66,0.214411,0.039158,0.041236,-0.041236,1369,75.652273,3283,73.201562,2.45071,2.45071,0.175253,0.000848,3177,18.466237,0.129441,15.272656,0.174676,3.19358,-0.045234,-0.029127,0.029127
2041,2041,2041,2041,2041,2019,3263,3301,0,1.036972,0.879167,0.157805,0.491252,0.173616,0.502183,0.78125,1630.0,316,14,1.039993,0.871709,0.168284,0.511244,0.203343,0.557417,0.83871,1659.0,337,3,-30.0,-0.003021,0.007458,-0.010479,-0.029727,-0.055234,-0.019992,11,-0.05746,-21,-330.0,900.0,11,30.0,42,0.165263,0.160826,-0.019992,0.019992,441,64.670312,3301,68.973387,-4.303075,4.303075,0.004437,0.00011,3263,16.608878,0.17087,16.024444,0.123585,0.584435,0.047285,-0.010479,0.010479
2042,2042,2042,2042,2042,2019,3126,3323,0,0.873313,0.854619,0.018694,0.421862,0.223959,0.49437,0.655172,1552.0,41,16,1.16933,0.856434,0.312896,0.555771,0.188405,0.565319,0.909091,1717.0,825,1,-165.0,-0.296018,-0.001815,-0.294202,0.035554,-0.070948,-0.133909,15,-0.253918,-784,-2475.0,27225.0,15,165.0,16,0.016879,0.314711,-0.133909,0.133909,614656,71.186207,3323,76.109848,-4.923642,4.923642,-0.297832,0.086555,3126,14.717621,0.135733,15.945219,0.127081,-1.227597,0.008651,-0.294202,0.294202
2043,2043,2043,2043,2043,2019,3129,3333,0,1.026042,0.895301,0.130742,0.501235,0.196025,0.513515,0.866667,1651.0,263,13,1.109847,0.887868,0.221979,0.551002,0.180871,0.556959,0.774194,1627.0,477,4,24.0,-0.083804,0.007433,-0.091237,0.015153,-0.043444,-0.049767,9,0.092473,-214,216.0,576.0,9,24.0,52,0.138174,0.214546,-0.049767,0.049767,45796,72.308333,3333,68.219355,4.088978,4.088978,-0.076372,0.008324,3129,13.477141,0.153569,20.516136,0.145685,-7.038995,0.007883,-0.091237,0.091237
2044,2044,2044,2044,2044,2019,3346,3355,0,0.959897,0.756993,0.202903,0.4344,0.184511,0.512568,0.8125,1649.0,471,11,1.132571,0.885624,0.246947,0.551548,0.180731,0.551734,0.8125,1647.0,561,6,2.0,-0.172675,-0.128631,-0.044044,0.00378,-0.039166,-0.117148,5,0.0,-90,10.0,4.0,5,2.0,66,0.074273,0.375578,-0.117148,0.117148,8100,67.796094,3355,70.75625,-2.960156,2.960156,-0.301305,0.00194,3346,17.474838,0.159246,19.609057,0.148923,-2.134219,0.010323,-0.044044,0.044044
2045,2045,2045,2045,2045,2019,3390,3413,1,1.061966,0.863332,0.198634,0.522742,0.18647,0.542147,0.875,1691.0,448,2,1.030457,0.819936,0.210521,0.515998,0.190516,0.511698,0.8,1636.0,430,15,55.0,0.031509,0.043396,-0.011887,-0.004046,0.03045,0.006744,-13,0.075,18,715.0,3025.0,13,55.0,30,0.24203,0.167125,0.006744,-0.006744,324,70.23125,3413,69.181667,1.049583,1.049583,0.074905,0.000141,3390,15.715207,0.138822,16.690558,0.162223,-0.97535,-0.0234,-0.011887,0.011887
2046,2046,2046,2046,2046,2019,3200,3393,0,0.979415,0.853838,0.125577,0.466843,0.185128,0.532734,0.757576,1628.0,218,14,1.041299,0.902339,0.138961,0.507754,0.215168,0.519293,0.75,1629.0,330,3,-1.0,-0.061884,-0.048501,-0.013383,-0.03004,0.013441,-0.04091,11,0.007576,-112,-11.0,1.0,11,1.0,42,0.077076,0.187461,-0.040911,0.040911,12544,61.922727,3393,74.942188,-13.01946,13.01946,-0.110385,0.000179,3200,12.946861,0.150175,19.636105,0.164498,-6.689244,-0.014323,-0.013384,0.013384
2047,2047,2047,2047,2047,2019,3397,3417,0,1.006631,0.926355,0.080276,0.472364,0.21542,0.555182,0.612903,1553.0,189,11,1.033413,0.960993,0.07242,0.460298,0.188909,0.539165,0.625,1595.0,165,6,-42.0,-0.026782,-0.034638,0.007856,0.026511,0.016017,0.012066,5,-0.012097,24,-210.0,1764.0,5,42.0,66,0.045638,0.107058,0.012066,-0.012066,576,73.966935,3417,70.853906,3.113029,3.113029,-0.06142,6.2e-05,3397,19.406794,0.098861,15.664032,0.140269,3.742762,-0.041408,0.007856,-0.007856
2048,2048,2048,2048,2048,2019,3113,3274,1,1.015048,0.887639,0.127409,0.474374,0.188349,0.547666,0.666667,1590.0,243,5,1.044286,0.903941,0.140345,0.511691,0.22033,0.546935,0.75,1626.0,336,4,-37.0,-0.029238,-0.016302,-0.012936,-0.03198,0.000731,-0.037318,1,-0.083333,-93,-37.0,1369.0,1,37.0,20,0.111107,0.156647,-0.037317,0.037317,8649,65.355,3274,71.226562,-5.871562,5.871562,-0.04554,0.000167,3113,15.590337,0.128314,16.317416,0.157681,-0.727079,-0.029368,-0.012936,0.012936
2049,2049,2049,2049,2049,2019,3138,3163,0,1.029114,0.896905,0.132209,0.470373,0.201899,0.527399,0.71875,1614.0,304,10,1.160795,0.777172,0.383623,0.55496,0.165444,0.549434,0.939394,1715.0,925,2,-102.0,-0.131681,0.119733,-0.251414,0.036455,-0.022034,-0.084587,8,-0.220644,-621,-816.0,10404.0,8,102.0,20,0.251942,0.26389,-0.084587,0.084587,385641,74.089062,3163,70.944697,3.144366,3.144366,-0.011948,0.063209,3138,16.048314,0.158956,17.393398,0.161808,-1.345084,-0.002852,-0.251414,0.251414
2050,2050,2050,2050,2050,2019,3234,3281,1,1.13143,0.953778,0.177652,0.567629,0.191779,0.539867,0.8125,1668.0,392,2,1.00816,0.890528,0.117632,0.532287,0.247264,0.522021,0.69697,1605.0,265,7,63.0,0.12327,0.06325,0.06002,-0.055486,0.017846,0.035342,-5,0.11553,127,315.0,3969.0,5,63.0,14,0.240902,0.054382,0.035342,-0.035342,16129,70.775,3281,65.498485,5.276515,5.276515,0.18652,0.003602,3234,17.110646,0.158823,14.390719,0.148444,2.719926,0.010379,0.06002,-0.06002
2051,2051,2051,2051,2051,2019,3257,3276,1,1.113447,0.851145,0.262303,0.536849,0.174683,0.513148,0.90625,1700.0,595,1,1.003134,0.893267,0.109866,0.488365,0.224889,0.546755,0.65625,1584.0,266,8,116.0,0.110314,-0.042123,0.152436,-0.050206,-0.033607,0.048483,-7,0.25,329,812.0,13456.0,7,116.0,8,0.22018,0.151989,0.048484,-0.048484,108241,70.773438,3276,71.903125,-1.129688,1.129688,0.068191,0.023237,3257,16.206051,0.110471,18.038378,0.142681,-1.832327,-0.032211,0.152437,-0.152437
2052,2052,2052,2052,2052,2019,3155,3280,0,0.895907,0.866331,0.029577,0.455546,0.256879,0.507976,0.612903,1572.0,81,9,1.19811,0.81585,0.382259,0.530137,0.175537,0.586132,0.9375,1710.0,907,1,-138.0,-0.302202,0.05048,-0.352682,0.081342,-0.078156,-0.074591,8,-0.324597,-826,-1104.0,19044.0,8,138.0,9,0.080057,0.331779,-0.074591,0.074591,682276,77.108871,3280,71.664844,5.444027,5.444027,-0.251722,0.124385,3155,18.058567,0.136483,20.876919,0.127315,-2.818353,0.009167,-0.352682,0.352682
2053,2053,2053,2053,2053,2019,3231,3332,0,0.954675,0.900151,0.054524,0.47224,0.21219,0.514297,0.625,1556.0,140,10,1.215948,0.923889,0.292059,0.579105,0.143768,0.54821,0.875,1685.0,685,2,-129.0,-0.261274,-0.023738,-0.237536,0.068422,-0.033913,-0.106865,8,-0.25,-545,-1032.0,16641.0,8,129.0,20,0.030786,0.315797,-0.106865,0.106865,297025,72.120312,3332,69.967188,2.153125,2.153125,-0.285011,0.056423,3231,13.141292,0.125108,18.961522,0.153213,-5.82023,-0.028106,-0.237535,0.237535
2054,2054,2054,2054,2054,2019,3199,3376,0,0.986331,0.87677,0.109562,0.457285,0.195859,0.531138,0.741935,1613.0,246,5,1.041956,0.913383,0.128573,0.483642,0.186674,0.515563,0.7,1604.0,277,4,9.0,-0.055625,-0.036613,-0.019011,0.009186,0.015575,-0.026357,1,0.041935,-31,9.0,81.0,1,9.0,20,0.072948,0.165186,-0.026357,0.026357,961,69.344355,3376,72.753333,-3.408978,3.408978,-0.092238,0.000361,3199,16.560869,0.166932,19.052891,0.139686,-2.492022,0.027246,-0.019011,0.019011
2055,2055,2055,2055,2055,2019,3266,3401,0,1.119468,0.835089,0.284379,0.530605,0.175538,0.560248,0.787879,1638.0,702,5,0.983866,0.84179,0.142076,0.468342,0.213492,0.550798,0.774194,1632.0,302,4,6.0,0.135602,-0.006701,0.142303,-0.037953,0.00945,0.062263,1,0.013685,400,6.0,36.0,1,6.0,20,0.277678,0.148777,0.062263,-0.062263,160000,73.886364,3401,69.903226,3.983138,3.983138,0.128901,0.02025,3266,21.025688,0.143353,15.968652,0.13889,5.057036,0.004462,0.142303,-0.142303
2056,2056,2056,2056,2056,2019,3124,3143,1,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,1733.0,830,1,1.052366,1.005033,0.047332,0.50334,0.191078,0.545351,0.612903,1563.0,108,8,169.0,0.058473,-0.23799,0.296463,-0.010964,0.061662,0.022188,-7,0.355847,722,1183.0,28561.0,7,169.0,8,0.105806,0.285322,0.022188,-0.022188,521284,72.19375,3143,69.159677,3.034073,3.034073,-0.179516,0.08789,3124,17.39102,0.138032,13.788572,0.136531,3.602448,0.001501,0.296463,-0.296463
2057,2057,2057,2057,2057,2019,3235,3283,0,1.061224,0.861265,0.199959,0.513673,0.181877,0.522241,0.757576,1638.0,494,3,1.001617,0.860269,0.141348,0.46358,0.193692,0.556852,0.71875,1625.0,326,11,12.0,0.059607,0.000996,0.058611,-0.011816,-0.034611,0.050093,-8,0.038826,168,96.0,144.0,8,12.0,33,0.200955,0.140352,0.050093,-0.050093,28224,74.226515,3283,73.201562,1.024953,1.024953,0.060603,0.003435,3235,19.614225,0.155969,15.272656,0.174676,4.341568,-0.018707,0.058611,-0.058611
2058,2058,2058,2058,2058,2019,3246,3301,0,1.003074,0.824262,0.178812,0.472219,0.184634,0.485301,0.774194,1627.0,420,6,1.039993,0.871709,0.168284,0.511244,0.203343,0.557417,0.83871,1659.0,337,3,-33.0,-0.036919,-0.047447,0.010527,-0.018709,-0.072116,-0.039025,3,-0.064516,83,-99.0,1089.0,3,33.0,18,0.131365,0.215731,-0.039025,0.039025,6889,71.48629,3301,68.973387,2.512903,2.512903,-0.084366,0.000111,3246,18.163771,0.151771,16.024444,0.123585,2.139327,0.028186,0.010528,-0.010528
2059,2059,2059,2059,2059,2019,3277,3323,0,1.028503,0.923586,0.104917,0.495299,0.195525,0.518841,0.645161,1566.0,241,9,1.16933,0.856434,0.312896,0.555771,0.188405,0.565319,0.909091,1717.0,825,1,-151.0,-0.140827,0.067152,-0.207979,0.007121,-0.046478,-0.060472,8,-0.26393,-584,-1208.0,22801.0,8,151.0,9,0.172069,0.245744,-0.060472,0.060472,341056,72.987903,3323,76.109848,-3.121945,3.121945,-0.073675,0.043255,3277,17.196336,0.151658,15.945219,0.127081,1.251117,0.024577,-0.207979,0.207979
2060,2060,2060,2060,2060,2019,3211,3333,0,1.055269,0.841226,0.214043,0.494871,0.19092,0.541349,0.875,1665.0,481,5,1.109847,0.887868,0.221979,0.551002,0.180871,0.556959,0.774194,1627.0,477,4,38.0,-0.054578,-0.046642,-0.007935,0.010049,-0.015611,-0.056131,1,0.100806,4,38.0,1444.0,1,38.0,20,0.167401,0.268621,-0.056131,0.056131,16,69.807031,3333,68.219355,1.587676,1.587676,-0.10122,6.3e-05,3211,12.309148,0.11789,20.516136,0.145685,-8.206988,-0.027796,-0.007936,0.007936
2061,2061,2061,2061,2061,2019,3355,3393,1,1.132571,0.885624,0.246947,0.551548,0.180731,0.551734,0.8125,1647.0,561,6,1.041299,0.902339,0.138961,0.507754,0.215168,0.519293,0.75,1629.0,330,3,18.0,0.091272,-0.016715,0.107986,-0.034437,0.032441,0.043794,3,0.0625,231,54.0,324.0,3,18.0,18,0.230232,0.155675,0.043794,-0.043794,53361,70.75625,3393,74.942188,-4.185938,4.185938,0.074557,0.011661,3355,19.609057,0.148923,19.636105,0.164498,-0.027048,-0.015575,0.107986,-0.107986
2062,2062,2062,2062,2062,2019,3140,3390,0,0.996026,0.903712,0.092314,0.489624,0.198961,0.499533,0.806452,1646.0,200,7,1.061966,0.863332,0.198634,0.522742,0.18647,0.542147,0.875,1691.0,448,2,-45.0,-0.065941,0.040379,-0.10632,0.012491,-0.042614,-0.033118,5,-0.068548,-248,-225.0,2025.0,5,45.0,14,0.132694,0.158254,-0.033118,0.033118,61504,69.5,3390,70.23125,-0.73125,0.73125,-0.02556,0.011304,3140,10.825398,0.11049,15.715207,0.138822,-4.889809,-0.028333,-0.10632,0.10632
2063,2063,2063,2063,2063,2019,3268,3417,0,1.04936,0.856173,0.193187,0.513132,0.215948,0.55639,0.875,1673.0,454,3,1.033413,0.960993,0.07242,0.460298,0.188909,0.539165,0.625,1595.0,165,6,78.0,0.015948,-0.104819,0.120767,0.027039,0.017225,0.052834,-3,0.25,289,234.0,6084.0,3,78.0,18,0.088367,0.17724,0.052834,-0.052834,83521,71.44375,3417,70.853906,0.589844,0.589844,-0.088873,0.014585,3268,15.417706,0.111545,15.664032,0.140269,-0.246326,-0.028724,0.120767,-0.120767
2064,2064,2064,2064,2064,2019,3163,3417,1,1.160795,0.777172,0.383623,0.55496,0.165444,0.549434,0.939394,1715.0,925,2,1.033413,0.960993,0.07242,0.460298,0.188909,0.539165,0.625,1595.0,165,6,120.0,0.127382,-0.183821,0.311203,-0.023465,0.010269,0.094662,-4,0.314394,760,480.0,14400.0,4,120.0,12,0.199802,0.256241,0.094662,-0.094662,577600,70.944697,3417,70.853906,0.090791,0.090791,-0.056439,0.096847,3163,17.393398,0.161808,15.664032,0.140269,1.729366,0.021539,0.311203,-0.311203
2065,2065,2065,2065,2065,2019,3257,3333,1,1.113447,0.851145,0.262303,0.536849,0.174683,0.513148,0.90625,1700.0,595,1,1.109847,0.887868,0.221979,0.551002,0.180871,0.556959,0.774194,1627.0,477,4,73.0,0.003601,-0.036724,0.040324,-0.006189,-0.043812,-0.014154,-3,0.132056,118,219.0,5329.0,3,73.0,4,0.225579,0.258702,-0.014153,0.014153,13924,70.773438,3333,68.219355,2.554083,2.554083,-0.033123,0.001626,3257,16.206051,0.110471,20.516136,0.145685,-4.310085,-0.035215,0.040324,-0.040324
2066,2066,2066,2066,2066,2019,3113,3280,0,1.015048,0.887639,0.127409,0.474374,0.188349,0.547666,0.666667,1590.0,243,5,1.19811,0.81585,0.382259,0.530137,0.175537,0.586132,0.9375,1710.0,907,1,-120.0,-0.183062,0.071789,-0.25485,0.012812,-0.038466,-0.055764,4,-0.270833,-664,-480.0,14400.0,4,120.0,5,0.199198,0.310471,-0.055763,0.055763,440896,65.355,3280,71.664844,-6.309844,6.309844,-0.111273,0.064949,3113,15.590337,0.128314,20.876919,0.127315,-5.286582,0.000998,-0.25485,0.25485
2067,2067,2067,2067,2067,2019,3332,3355,1,1.215948,0.923889,0.292059,0.579105,0.143768,0.54821,0.875,1685.0,685,2,1.132571,0.885624,0.246947,0.551548,0.180731,0.551734,0.8125,1647.0,561,6,38.0,0.083377,0.038265,0.045112,-0.036963,-0.003524,0.027557,-4,0.0625,124,152.0,1444.0,4,38.0,12,0.330324,0.208682,0.027557,-0.027557,15376,69.967188,3355,70.75625,-0.789062,0.789062,0.121642,0.002035,3332,18.961522,0.153213,19.609057,0.148923,-0.647535,0.00429,0.045112,-0.045112
2068,2068,2068,2068,2068,2019,3124,3376,1,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,1733.0,830,1,1.041956,0.913383,0.128573,0.483642,0.186674,0.515563,0.7,1604.0,277,4,128.0,0.068883,-0.146339,0.215223,-0.006559,0.09145,0.041886,-3,0.26875,553,384.0,16384.0,3,128.0,4,0.197456,0.274912,0.041886,-0.041886,305809,72.19375,3376,72.753333,-0.559583,0.559583,-0.077456,0.046321,3124,17.39102,0.138032,19.052891,0.139686,-1.661871,-0.001654,0.215222,-0.215222
2069,2069,2069,2069,2069,2019,3234,3301,1,1.13143,0.953778,0.177652,0.567629,0.191779,0.539867,0.8125,1668.0,392,2,1.039993,0.871709,0.168284,0.511244,0.203343,0.557417,0.83871,1659.0,337,3,9.0,0.091437,0.082069,0.009368,-0.011564,-0.01755,0.056385,-1,-0.02621,55,9.0,81.0,1,9.0,6,0.259721,0.086215,0.056385,-0.056385,3025,70.775,3301,68.973387,1.801613,1.801613,0.173506,8.8e-05,3234,17.110646,0.158823,16.024444,0.123585,1.086202,0.035238,0.009368,-0.009368
2070,2070,2070,2070,2070,2019,3323,3401,1,1.16933,0.856434,0.312896,0.555771,0.188405,0.565319,0.909091,1717.0,825,1,0.983866,0.84179,0.142076,0.468342,0.213492,0.550798,0.774194,1632.0,302,4,86.0,0.185464,0.014645,0.17082,-0.025087,0.014521,0.087429,-3,0.134897,523,258.0,7396.0,3,86.0,4,0.32754,0.127432,0.087429,-0.087429,273529,76.109848,3401,69.903226,6.206623,6.206623,0.200108,0.029179,3323,15.945219,0.127081,15.968652,0.13889,-0.023433,-0.011809,0.17082,-0.17082
2071,2071,2071,2071,2071,2019,3283,3390,0,1.001617,0.860269,0.141348,0.46358,0.193692,0.556852,0.71875,1625.0,326,11,1.061966,0.863332,0.198634,0.522742,0.18647,0.542147,0.875,1691.0,448,2,-66.0,-0.060349,-0.003063,-0.057286,0.007223,0.014705,-0.059162,9,-0.15625,-122,-594.0,4356.0,9,66.0,22,0.138285,0.201697,-0.059162,0.059162,14884,73.201562,3390,70.23125,2.970312,2.970312,-0.063412,0.003282,3283,15.272656,0.174676,15.715207,0.138822,-0.442551,0.035853,-0.057286,0.057286
2072,2072,2072,2072,2072,2019,3163,3257,1,1.160795,0.777172,0.383623,0.55496,0.165444,0.549434,0.939394,1715.0,925,2,1.113447,0.851145,0.262303,0.536849,0.174683,0.513148,0.90625,1700.0,595,1,16.0,0.047348,-0.073973,0.12132,-0.009239,0.036286,0.018112,1,0.033144,330,16.0,256.0,1,16.0,2,0.30965,0.336275,0.018111,-0.018111,108900,70.944697,3257,70.773438,0.171259,0.171259,-0.026625,0.014719,3163,17.393398,0.161808,16.206051,0.110471,1.187347,0.051337,0.12132,-0.12132
2073,2073,2073,2073,2073,2019,3280,3332,0,1.19811,0.81585,0.382259,0.530137,0.175537,0.586132,0.9375,1710.0,907,1,1.215948,0.923889,0.292059,0.579105,0.143768,0.54821,0.875,1685.0,685,2,25.0,-0.017839,-0.108038,0.0902,0.031769,0.037922,-0.048968,-1,0.0625,222,25.0,625.0,1,25.0,2,0.274221,0.400098,-0.048968,0.048968,49284,71.664844,3332,69.967188,1.697656,1.697656,-0.125877,0.008136,3280,20.876919,0.127315,18.961522,0.153213,1.915398,-0.025898,0.0902,-0.0902
2074,2074,2074,2074,2074,2019,3124,3234,1,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,1733.0,830,1,1.13143,0.953778,0.177652,0.567629,0.191779,0.539867,0.8125,1668.0,392,2,64.0,-0.020591,-0.186734,0.166144,-0.011664,0.067146,-0.0421,-1,0.15625,438,64.0,4096.0,1,64.0,2,0.157061,0.364386,-0.042101,0.042101,191844,72.19375,3234,70.775,1.41875,1.41875,-0.207325,0.027604,3124,17.39102,0.138032,17.110646,0.158823,0.280374,-0.020791,0.166143,-0.166143
2075,2075,2075,2075,2075,2019,3323,3390,1,1.16933,0.856434,0.312896,0.555771,0.188405,0.565319,0.909091,1717.0,825,1,1.061966,0.863332,0.198634,0.522742,0.18647,0.542147,0.875,1691.0,448,2,26.0,0.107364,-0.006898,0.114262,0.001935,0.023171,0.033029,-1,0.034091,377,26.0,676.0,1,26.0,2,0.305998,0.205532,0.033029,-0.033029,142129,76.109848,3390,70.23125,5.878598,5.878598,0.100466,0.013056,3323,15.945219,0.127081,15.715207,0.138822,0.230011,-0.011741,0.114262,-0.114262
2076,2076,2076,2076,2076,2019,3124,3332,1,1.110839,0.767044,0.343795,0.525528,0.180115,0.607013,0.96875,1733.0,830,1,1.215948,0.923889,0.292059,0.579105,0.143768,0.54821,0.875,1685.0,685,2,48.0,-0.105109,-0.156845,0.051736,0.036346,0.058803,-0.053577,-1,0.09375,145,48.0,2304.0,1,48.0,2,0.18695,0.448904,-0.053577,0.053577,21025,72.19375,3332,69.967188,2.226562,2.226562,-0.261954,0.002677,3124,17.39102,0.138032,18.961522,0.153213,-1.570502,-0.015181,0.051736,-0.051736
2077,2077,2077,2077,2077,2019,3163,3323,0,1.160795,0.777172,0.383623,0.55496,0.165444,0.549434,0.939394,1715.0,925,2,1.16933,0.856434,0.312896,0.555771,0.188405,0.565319,0.909091,1717.0,825,1,-2.0,-0.008535,-0.079262,0.070727,-0.022961,-0.015885,-0.000811,1,0.030303,100,-2.0,4.0,1,2.0,2,0.304361,0.392158,-0.000811,0.000811,10000,70.944697,3323,76.109848,-5.165152,5.165152,-0.087797,0.005002,3163,17.393398,0.161808,15.945219,0.127081,1.44818,0.034727,0.070727,-0.070727
