Season,TeamID,avgOffRtg,avgDefRtg,avgNetRtg,avgeFG,avgTOV,avgReb,AvgWin,PointsFor,PointsAgainst,Elo,Margin,Seed
2024,1459,1.076,1.0934,-0.0174,0.5336,0.1551,0.5173,0.4828,2119,2185,1498.0,-66,20
2024,1460,1.1641,1.1121,0.052,0.5886,0.1603,0.5123,0.5333,2585,2483,1517.0,102,20
2024,1461,1.0356,1.0879,-0.0523,0.5124,0.1747,0.504,0.4333,2147,2268,1480.0,-121,20
2024,1462,1.0344,1.0301,0.0043,0.4909,0.1513,0.5098,0.4848,2503,2460,1508.0,43,20
2024,1463,1.087,1.008,0.0791,0.5235,0.1306,0.5253,0.6897,2133,1976,1589.0,157,13
2024,1464,1.0867,1.0076,0.0791,0.5066,0.1422,0.535,0.6429,2196,2026,1548.0,170,20
2024,1465,1.0039,1.012,-0.0081,0.4684,0.1602,0.5319,0.4516,2079,2081,1466.0,-2,20
2024,1466,1.0593,1.0926,-0.0332,0.4985,0.1351,0.4921,0.4333,2245,2310,1468.0,-65,20
2024,1467,0.9783,0.9331,0.0451,0.5006,0.1758,0.4422,0.6129,2101,2002,1539.0,99,20
2024,1468,0.9945,1.1258,-0.1314,0.4917,0.1315,0.4409,0.1786,1890,2151,1377.0,-261,20
2024,1469,0.9603,1.0522,-0.0918,0.5064,0.2057,0.4837,0.3333,2113,2320,1426.0,-207,20
2024,1470,1.0489,1.0322,0.0167,0.4995,0.1527,0.4801,0.6897,2083,2044,1579.0,39,20
2024,1471,1.0942,1.0175,0.0767,0.5205,0.1316,0.5006,0.6333,2241,2089,1554.0,152,20
2024,1472,1.0898,1.0199,0.0698,0.5462,0.1361,0.48,0.5667,2113,1969,1513.0,144,20
2024,1473,0.9098,1.094,-0.1842,0.4342,0.1658,0.4557,0.2143,1774,2096,1370.0,-322,20
2024,1474,1.0314,1.1107,-0.0793,0.5005,0.1486,0.4786,0.3871,2397,2560,1452.0,-163,20
2024,1475,0.951,1.0571,-0.1061,0.4597,0.1819,0.5022,0.1724,1941,2174,1363.0,-233,20
2024,1476,0.905,1.0937,-0.1887,0.4723,0.1822,0.4511,0.1,1896,2316,1323.0,-420,20
2024,1477,0.936,1.081,-0.1449,0.4592,0.1551,0.4282,0.3333,2018,2298,1423.0,-280,20
2024,1478,1.0124,1.0314,-0.019,0.5027,0.1556,0.4671,0.4138,2029,2073,1459.0,-44,20
2025,1101,0.9446,1.0029,-0.0583,0.47,0.1972,0.4743,0.4483,1959,2059,1474.0,-100,20
2025,1102,0.952,1.1183,-0.1663,0.5042,0.1868,0.4579,0.125,1982,2357,1342.0,-375,20
2025,1103,1.1374,1.0239,0.1135,0.557,0.1575,0.5363,0.8125,2687,2429,1642.0,258,13
2025,1104,1.171,1.0348,0.1363,0.564,0.1566,0.5444,0.7576,3007,2687,1649.0,320,2
2025,1105,0.9306,1.0943,-0.1637,0.4537,0.2008,0.4793,0.2414,2010,2317,1368.0,-307,20
2025,1106,1.0147,1.0317,-0.0169,0.4729,0.1229,0.471,0.5455,2382,2392,1518.0,-10,16
2025,1107,1.0456,1.0693,-0.0236,0.4931,0.1445,0.4951,0.4839,2281,2318,1485.0,-37,20
2025,1108,0.9719,1.0772,-0.1053,0.4672,0.1783,0.5057,0.3548,2025,2245,1432.0,-220,20
2025,1110,1.0481,1.0438,0.0043,0.5201,0.1526,0.4776,0.625,2164,2179,1560.0,-15,16
2025,1111,1.0127,0.9828,0.0299,0.4988,0.1565,0.4955,0.5172,1909,1873,1493.0,36,20
2025,1112,1.1325,1.0046,0.1279,0.5285,0.1561,0.5576,0.6471,2779,2463,1601.0,316,4
2025,1113,1.0232,1.0558,-0.0326,0.5149,0.1657,0.4688,0.4062,2366,2447,1459.0,-81,20
2025,1114,1.0026,0.9737,0.029,0.4955,0.1832,0.4902,0.5484,2123,2098,1500.0,25,20
2025,1115,0.9536,1.1616,-0.208,0.5065,0.1942,0.4475,0.1379,2023,2484,1331.0,-461,20
2025,1116,1.0612,0.993,0.0682,0.5265,0.1591,0.5058,0.6061,2528,2348,1571.0,180,10
2025,1117,1.0922,0.9826,0.1097,0.4923,0.1368,0.5235,0.697,2589,2325,1579.0,264,20
2025,1119,1.0167,1.0959,-0.0792,0.4991,0.1368,0.4698,0.4828,2076,2227,1476.0,-151,20
2025,1120,1.1935,0.9882,0.2053,0.5593,0.128,0.5377,0.8485,2767,2297,1679.0,470,1
2025,1122,1.0191,1.1057,-0.0867,0.4867,0.1334,0.4605,0.3871,2174,2351,1442.0,-177,20
2025,1123,1.0508,1.091,-0.0402,0.5175,0.1535,0.4863,0.3929,2066,2107,1447.0,-41,20
2025,1124,1.1126,1.0401,0.0725,0.5165,0.1471,0.516,0.5625,2416,2229,1544.0,187,9
2025,1125,1.1025,1.0781,0.0244,0.5479,0.1513,0.4865,0.6562,2525,2459,1569.0,66,20
2025,1126,0.9759,1.0259,-0.05,0.4875,0.1804,0.4978,0.5152,2265,2381,1504.0,-116,20
2025,1127,1.0138,1.0629,-0.0491,0.5194,0.1789,0.5119,0.4138,1989,2116,1451.0,-127,20
2025,1129,1.1222,0.9942,0.128,0.5213,0.1522,0.5612,0.697,2446,2181,1605.0,265,20
2025,1130,1.0089,1.0821,-0.0732,0.4887,0.162,0.4863,0.3871,2182,2349,1441.0,-167,20
2025,1131,0.9961,1.046,-0.05,0.5012,0.1897,0.5424,0.4839,2035,2116,1482.0,-81,20
2025,1132,1.0133,1.0525,-0.0392,0.4986,0.1606,0.4853,0.4,2158,2261,1457.0,-103,20
2025,1133,1.1206,1.0281,0.0924,0.5675,0.1648,0.506,0.7576,2505,2298,1619.0,207,20
2025,1135,1.0312,1.0348,-0.0037,0.5154,0.1607,0.5073,0.5,1852,1876,1497.0,-24,20
2025,1136,1.0837,0.9835,0.1002,0.5092,0.1561,0.5399,0.6562,2571,2385,1576.0,186,15
2025,1137,1.0466,1.0183,0.0283,0.5381,0.1726,0.5026,0.5455,2443,2414,1525.0,29,20
2025,1138,0.9569,1.1201,-0.1632,0.49,0.1891,0.4653,0.2414,2039,2365,1388.0,-326,20
2025,1139,1.0859,1.0784,0.0074,0.5323,0.148,0.5008,0.4242,2437,2436,1477.0,1,20
2025,1140,1.1494,1.0135,0.1359,0.5742,0.1617,0.5447,0.7273,2672,2339,1629.0,333,6
2025,1141,1.0402,1.0622,-0.0219,0.4988,0.1622,0.5149,0.3704,1962,2008,1444.0,-46,20
2025,1142,1.0529,1.0941,-0.0411,0.5515,0.1976,0.468,0.4412,2774,2835,1494.0,-61,20
2025,1143,1.0537,1.079,-0.0253,0.4812,0.1555,0.5159,0.4242,2494,2534,1468.0,-40,20
2025,1144,1.0277,1.0416,-0.0139,0.4976,0.1462,0.4754,0.4333,2067,2080,1469.0,-13,20
2025,1145,0.9749,1.1798,-0.2048,0.5138,0.163,0.4014,0.0968,2008,2437,1329.0,-429,20
2025,1146,0.9665,1.135,-0.1684,0.4775,0.1693,0.4819,0.2258,2123,2460,1383.0,-337,20
2025,1148,1.0442,0.9388,0.1054,0.5211,0.1565,0.525,0.7667,2095,1893,1594.0,202,20
2025,1149,0.982,1.1089,-0.1268,0.491,0.1882,0.5122,0.2667,2104,2364,1409.0,-260,20
2025,1150,1.0348,1.1184,-0.0836,0.4844,0.1379,0.4606,0.3125,2245,2399,1414.0,-154,20
2025,1151,1.144,1.0614,0.0826,0.5671,0.1401,0.4895,0.7097,2431,2271,1599.0,160,20
2025,1152,0.8873,1.117,-0.2298,0.4451,0.1708,0.4273,0.125,2001,2518,1332.0,-517,20
2025,1153,1.0571,0.9749,0.0822,0.5071,0.1436,0.513,0.5455,2328,2169,1522.0,159,20
2025,1154,0.9342,1.1597,-0.2255,0.4696,0.1804,0.4559,0.0385,1638,1999,1319.0,-361,20
2025,1155,1.1343,0.9801,0.1542,0.5404,0.148,0.5245,0.8182,2519,2167,1660.0,352,5
2025,1156,1.0315,1.0015,0.03,0.4929,0.168,0.5073,0.6,2093,2028,1532.0,65,20
2025,1157,1.0188,1.0982,-0.0793,0.4957,0.1585,0.5068,0.2667,1979,2165,1382.0,-186,20
2025,1158,1.0606,1.0287,0.0319,0.5248,0.1516,0.4918,0.7188,2455,2366,1586.0,89,20
2025,1159,1.0565,1.0679,-0.0114,0.5426,0.16,0.4867,0.4062,2284,2326,1460.0,-42,20
2025,1160,1.0048,1.0237,-0.0189,0.5088,0.197,0.5154,0.4118,2377,2430,1477.0,-53,20
2025,1161,1.1218,0.9907,0.1311,0.562,0.1583,0.5243,0.7353,2558,2281,1639.0,277,12
2025,1162,1.0659,1.1165,-0.0506,0.5289,0.1462,0.488,0.4,1927,2014,1435.0,-87,20
2025,1163,1.1743,1.0181,0.1563,0.5588,0.1517,0.5635,0.697,2554,2245,1604.0,309,8
2025,1164,0.8734,1.1051,-0.2318,0.443,0.199,0.4358,0.1724,1779,2230,1365.0,-451,20
2025,1165,1.1555,1.0678,0.0878,0.5892,0.1588,0.5046,0.5926,2251,2125,1539.0,126,20
2025,1166,1.1016,1.0082,0.0934,0.5622,0.1678,0.5281,0.7059,2558,2364,1614.0,194,9
2025,1167,1.0388,1.0994,-0.0606,0.4836,0.1702,0.5189,0.3871,2216,2330,1453.0,-114,20
2025,1168,0.899,1.1216,-0.2226,0.4433,0.2021,0.4725,0.1333,1870,2360,1347.0,-490,20
2025,1169,1.0727,1.0018,0.0709,0.5191,0.181,0.5636,0.6667,2395,2217,1569.0,178,20
2025,1170,0.953,1.1024,-0.1494,0.4817,0.1943,0.5007,0.1379,1837,2128,1340.0,-291,20
2025,1171,1.0168,1.0069,0.0099,0.5059,0.1514,0.505,0.4615,1929,1911,1489.0,18,20
2025,1172,1.0722,1.0693,0.0028,0.5253,0.1343,0.4864,0.5,2305,2287,1488.0,18,20
2025,1173,1.1092,1.0395,0.0697,0.5296,0.1471,0.5062,0.6774,2330,2187,1589.0,143,20
2025,1174,1.0847,1.1058,-0.0212,0.5519,0.153,0.4506,0.4118,2610,2677,1462.0,-67,20
2025,1175,1.0295,1.0733,-0.0438,0.4916,0.1717,0.4999,0.4615,1960,2043,1472.0,-83,20
2025,1176,1.0035,1.1043,-0.1007,0.5043,0.17,0.4705,0.2759,2039,2253,1408.0,-214,20
2025,1177,1.0428,1.0676,-0.0248,0.5285,0.165,0.4911,0.4242,2402,2449,1470.0,-47,20
2025,1178,0.9445,1.0978,-0.1532,0.4575,0.1797,0.5083,0.2258,2055,2376,1368.0,-321,20
2025,1179,1.1397,0.9767,0.163,0.5408,0.1572,0.5611,0.9032,2130,1852,1678.0,278,11
2025,1180,1.0588,1.0209,0.0379,0.5261,0.1707,0.5333,0.5312,2227,2164,1516.0,63,20
2025,1181,1.229,0.9137,0.3153,0.5747,0.1367,0.5704,0.9118,2812,2105,1711.0,707,1
2025,1182,1.0283,1.0159,0.0124,0.5008,0.1733,0.5107,0.3871,2119,2110,1471.0,9,20
2025,1183,0.9248,1.027,-0.1022,0.4428,0.1688,0.4736,0.3214,1779,1967,1441.0,-188,20
2025,1184,1.0962,1.0839,0.0123,0.4984,0.1277,0.4876,0.5333,2295,2277,1508.0,18,20
2025,1185,1.0502,1.1038,-0.0536,0.5248,0.1759,0.4801,0.4839,2272,2391,1491.0,-119,20
2025,1186,1.0181,1.1058,-0.0877,0.5089,0.1777,0.4635,0.2667,2087,2289,1396.0,-202,20
2025,1187,1.0625,1.0648,-0.0022,0.4856,0.1461,0.5098,0.5484,2295,2291,1522.0,4,20
2025,1188,1.027,0.9886,0.0385,0.4947,0.1565,0.5115,0.6333,2118,2039,1550.0,79,16
2025,1189,1.0787,1.0587,0.0201,0.5047,0.1761,0.5446,0.5,2138,2114,1481.0,24,20
2025,1190,1.0811,1.0179,0.0632,0.5059,0.1448,0.5218,0.5667,2147,2023,1530.0,124,20
2025,1191,0.9586,1.0512,-0.0926,0.4893,0.1669,0.4684,0.3226,2017,2214,1433.0,-197,20
2025,1192,1.0011,1.0505,-0.0493,0.4932,0.1605,0.4646,0.3333,2114,2231,1430.0,-117,20
2025,1193,0.9869,1.0877,-0.1008,0.4661,0.1454,0.4756,0.3548,2068,2280,1435.0,-212,20
2025,1194,1.0828,1.0625,0.0203,0.5327,0.1557,0.5076,0.5312,2499,2434,1523.0,65,20
2025,1195,1.0854,1.0522,0.0332,0.5385,0.1513,0.5285,0.5484,2242,2171,1520.0,71,20
2025,1196,1.1889,0.9613,0.2276,0.5517,0.1425,0.5595,0.8824,2904,2354,1709.0,550,1
2025,1197,0.9943,1.0932,-0.0989,0.5074,0.1938,0.4789,0.4138,1995,2208,1449.0,-213,20
2025,1198,0.9412,1.0219,-0.0807,0.4618,0.1845,0.5015,0.2581,2105,2262,1404.0,-157,20
2025,1199,1.0383,1.0055,0.0328,0.5086,0.1682,0.4958,0.5312,2383,2319,1508.0,64,20
2025,1200,1.0169,1.0926,-0.0757,0.4878,0.173,0.5034,0.3438,2351,2512,1431.0,-161,20
2025,1201,0.9572,1.1018,-0.1447,0.4627,0.1653,0.4514,0.1875,2262,2582,1361.0,-320,20
2025,1202,1.0956,1.0398,0.0558,0.5396,0.1569,0.498,0.7097,2310,2199,1581.0,111,20
2025,1203,1.0473,1.0037,0.0436,0.5086,0.1676,0.4927,0.625,2328,2176,1549.0,152,20
2025,1204,1.0154,1.0547,-0.0392,0.5061,0.1794,0.4942,0.5,2370,2436,1491.0,-66,20
2025,1205,1.0348,1.096,-0.0612,0.5191,0.1961,0.5205,0.3548,2287,2422,1428.0,-135,20
2025,1206,1.0475,0.9481,0.0994,0.5201,0.187,0.5328,0.7576,2311,2097,1630.0,214,20
2025,1207,1.0346,1.0057,0.0288,0.5056,0.1617,0.5088,0.5312,2293,2202,1500.0,91,20
2025,1208,1.0834,0.9946,0.0888,0.526,0.1765,0.5362,0.625,2418,2218,1571.0,200,9
2025,1209,1.0519,1.1035,-0.0516,0.5087,0.1575,0.5114,0.4062,2373,2517,1462.0,-144,20
2025,1210,1.0303,1.0226,0.0077,0.5022,0.16,0.5099,0.5152,2421,2390,1527.0,31,20
2025,1211,1.1863,0.961,0.2253,0.5556,0.1253,0.5467,0.7576,2859,2298,1640.0,561,8
2025,1212,0.9591,1.0361,-0.077,0.4769,0.1809,0.4738,0.2903,1997,2148,1404.0,-151,20
2025,1213,1.0687,0.9445,0.1243,0.515,0.1725,0.5291,0.7812,2512,2229,1620.0,283,13
2025,1214,1.0365,1.0617,-0.0252,0.4785,0.1454,0.514,0.4667,2087,2123,1494.0,-36,20
2025,1217,1.0012,1.0609,-0.0597,0.5097,0.1662,0.4645,0.4231,1777,1880,1485.0,-103,20
2025,1218,1.014,1.053,-0.039,0.5106,0.196,0.5384,0.4483,2010,2084,1469.0,-74,20
2025,1219,1.1973,1.033,0.1643,0.5687,0.1438,0.5364,0.8438,2615,2257,1649.0,358,13
2025,1220,0.9825,0.9838,-0.0013,0.4897,0.1614,0.4935,0.4194,1999,2033,1443.0,-34,20
2025,1221,1.0272,1.0997,-0.0725,0.5323,0.1659,0.4814,0.3667,2057,2212,1414.0,-155,20
2025,1222,1.1511,0.8996,0.2515,0.5295,0.1354,0.5543,0.8824,2523,1988,1713.0,535,1
2025,1223,0.9848,1.0639,-0.0791,0.4934,0.1682,0.4665,0.3333,1941,2097,1423.0,-156,20
2025,1224,1.049,1.1181,-0.0691,0.5385,0.1968,0.4814,0.3571,2116,2260,1420.0,-144,20
2025,1225,1.0633,1.1255,-0.0622,0.5193,0.1664,0.4796,0.3871,2235,2375,1450.0,-140,20
2025,1226,1.0704,1.0639,0.0065,0.4827,0.1508,0.5552,0.4444,1949,1947,1472.0,2,20
2025,1227,1.0397,1.0639,-0.0242,0.5128,0.165,0.5026,0.5172,2149,2184,1502.0,-35,20
2025,1228,1.1339,1.008,0.1259,0.5231,0.1517,0.5663,0.6364,2766,2462,1586.0,304,6
2025,1229,1.1275,1.0794,0.0481,0.5636,0.148,0.5046,0.5625,2385,2322,1528.0,63,20
2025,1230,1.0581,1.0616,-0.0035,0.5119,0.16,0.5099,0.4483,2017,2047,1477.0,-30,20
2025,1231,1.0533,1.0236,0.0297,0.5155,0.1588,0.5195,0.5938,2389,2305,1558.0,84,20
2025,1232,1.0674,1.0995,-0.032,0.546,0.1845,0.4934,0.4,2369,2444,1459.0,-75,20
2025,1233,0.9969,1.0066,-0.0097,0.4776,0.1906,0.535,0.5,2369,2396,1514.0,-27,20
2025,1234,1.1405,1.1046,0.0358,0.5671,0.1317,0.4626,0.5152,2722,2630,1514.0,92,20
2025,1235,1.1237,0.9522,0.1714,0.5465,0.1617,0.5324,0.7273,2652,2246,1606.0,406,3
2025,1236,1.1014,1.062,0.0394,0.549,0.1321,0.4402,0.5667,2381,2289,1514.0,92,20
2025,1237,1.0799,1.1927,-0.1128,0.5051,0.1444,0.4626,0.2414,2099,2310,1395.0,-211,20
2025,1238,0.9988,1.0392,-0.0404,0.4795,0.178,0.5011,0.4706,2428,2535,1494.0,-107,20
2025,1239,1.0242,1.0305,-0.0063,0.5024,0.1797,0.5161,0.5667,2142,2141,1519.0,1,20
2025,1240,1.058,1.0435,0.0145,0.496,0.1448,0.5257,0.6129,2199,2157,1558.0,42,20
2025,1241,1.0865,1.0611,0.0254,0.5087,0.1454,0.5124,0.6,2169,2140,1541.0,29,20
2025,1242,1.0714,0.974,0.0975,0.533,0.1591,0.5233,0.6364,2515,2286,1572.0,229,7
2025,1243,1.0217,1.0216,0.0001,0.5088,0.1644,0.4797,0.4848,2337,2297,1512.0,40,20
2025,1244,1.0223,1.0231,-0.0009,0.4959,0.1832,0.5331,0.5333,2210,2220,1525.0,-10,20
2025,1245,1.0512,0.999,0.0522,0.4906,0.1584,0.5397,0.6452,2251,2123,1563.0,128,20
2025,1246,1.1541,1.0543,0.0998,0.5603,0.1418,0.521,0.6667,2815,2570,1599.0,245,3
2025,1247,0.9933,1.0716,-0.0783,0.4601,0.1402,0.4915,0.4062,2268,2417,1457.0,-149,20
2025,1248,1.0108,1.0318,-0.021,0.5046,0.1574,0.4843,0.375,2170,2229,1437.0,-59,20
2025,1249,0.9958,0.9933,0.0026,0.4752,0.1759,0.521,0.5667,2023,2009,1532.0,14,20
2025,1250,1.0075,1.0632,-0.0557,0.5129,0.1453,0.4563,0.3214,1923,2023,1416.0,-100,20
2025,1251,1.1133,0.9498,0.1635,0.5857,0.1447,0.4761,0.8065,2305,2007,1637.0,298,12
2025,1252,1.1457,0.9977,0.148,0.5647,0.135,0.5086,0.7188,2486,2168,1593.0,318,14
2025,1253,0.976,1.1156,-0.1395,0.4941,0.1916,0.4697,0.1667,1976,2269,1360.0,-293,20
2025,1254,0.9804,0.9802,0.0002,0.4796,0.1843,0.5255,0.4839,2030,2061,1491.0,-31,20
2025,1255,1.0702,1.0791,-0.0089,0.5145,0.1741,0.5018,0.5172,2220,2208,1483.0,12,20
2025,1256,1.0584,1.0191,0.0393,0.5255,0.1762,0.5235,0.5862,2074,2011,1526.0,63,20
2025,1257,1.1158,0.9878,0.128,0.5347,0.1565,0.5366,0.7941,2672,2343,1662.0,329,8
2025,1258,1.0213,1.0399,-0.0186,0.5019,0.1443,0.4731,0.5161,2180,2234,1500.0,-54,20
2025,1259,1.0135,1.0656,-0.0521,0.5028,0.1639,0.4989,0.3667,2062,2163,1429.0,-101,20
2025,1260,1.0496,1.0015,0.0481,0.5296,0.1648,0.5192,0.6562,2321,2212,1579.0,109,20
2025,1261,1.0308,1.0273,0.0035,0.5089,0.1713,0.4844,0.4375,2363,2355,1475.0,8,20
2025,1262,1.0814,1.0789,0.0025,0.5465,0.1706,0.5002,0.4828,2206,2207,1465.0,-1,20
2025,1263,1.0238,1.0,0.0238,0.5162,0.1443,0.4421,0.5625,2208,2148,1516.0,60,20
2025,1264,1.0777,1.0744,0.0033,0.5112,0.1586,0.5018,0.5517,2192,2164,1517.0,28,20
2025,1265,1.0078,0.9752,0.0327,0.5015,0.1676,0.534,0.6667,1979,1934,1532.0,45,20
2025,1266,1.1019,0.9923,0.1095,0.5212,0.1267,0.4919,0.697,2537,2262,1590.0,275,7
2025,1267,1.0575,1.0193,0.0382,0.5031,0.1534,0.5185,0.5806,2316,2246,1538.0,70,20
2025,1268,1.1324,0.9444,0.188,0.5367,0.1376,0.524,0.7576,2695,2211,1634.0,484,4
2025,1269,0.9846,1.0387,-0.0541,0.4498,0.1502,0.5092,0.3548,2247,2347,1449.0,-100,20
2025,1270,1.1339,0.9677,0.1662,0.5318,0.1506,0.5266,0.8065,2335,1987,1638.0,348,12
2025,1271,0.9312,1.1615,-0.2304,0.4627,0.182,0.4512,0.0741,1709,2146,1331.0,-437,20
2025,1272,1.0977,1.005,0.0928,0.5382,0.183,0.5262,0.8529,2725,2490,1676.0,235,5
2025,1273,0.9961,1.0504,-0.0542,0.4883,0.1576,0.4901,0.3871,2285,2388,1441.0,-103,20
2025,1274,1.0713,1.1711,-0.0997,0.5204,0.1472,0.4891,0.2258,2294,2500,1396.0,-206,20
2025,1275,1.0915,1.0286,0.0628,0.5553,0.1643,0.4974,0.7188,2487,2345,1588.0,142,20
2025,1276,1.0781,0.9835,0.0946,0.5457,0.1886,0.543,0.7353,2661,2422,1639.0,239,5
2025,1277,1.1107,0.9604,0.1502,0.5136,0.154,0.5675,0.8182,2579,2219,1670.0,360,2
2025,1278,1.0298,1.05,-0.0203,0.4995,0.1474,0.4945,0.4688,2178,2231,1496.0,-53,20
2025,1279,1.0796,1.0203,0.0593,0.5121,0.1201,0.4691,0.6667,2547,2367,1596.0,180,6
2025,1280,1.1133,1.0394,0.0739,0.5179,0.1421,0.5181,0.6364,2632,2447,1569.0,185,8
2025,1281,1.1869,1.0342,0.1527,0.5611,0.1446,0.5125,0.6667,2787,2437,1586.0,350,6
2025,1282,1.0311,1.0505,-0.0193,0.4889,0.1673,0.5184,0.3103,1964,2040,1416.0,-76,20
2025,1283,1.0023,1.0715,-0.0692,0.5146,0.1925,0.516,0.2333,2024,2158,1384.0,-134,20
2025,1284,1.0168,1.0928,-0.076,0.4738,0.1492,0.4754,0.3939,2321,2487,1476.0,-166,20
2025,1285,1.1064,1.0775,0.0289,0.5649,0.1526,0.4755,0.7097,2339,2315,1597.0,24,14
2025,1286,1.0541,1.0432,0.0109,0.5311,0.1401,0.4675,0.4375,2261,2263,1476.0,-2,20
2025,1287,0.9723,1.0522,-0.0799,0.4618,0.164,0.5178,0.4138,1847,2025,1439.0,-178,20
2025,1288,1.0283,1.1148,-0.0865,0.4928,0.1733,0.4827,0.3571,2133,2317,1437.0,-184,20
2025,1290,0.7894,1.2176,-0.4283,0.4215,0.2258,0.4095,0.0345,1521,2386,1285.0,-865,20
2025,1291,1.0012,1.0101,-0.0089,0.5125,0.2041,0.5271,0.6364,2294,2311,1561.0,-17,16
2025,1292,1.047,1.0197,0.0272,0.5102,0.1562,0.5121,0.6452,2305,2251,1567.0,54,20
2025,1293,1.0404,1.0416,-0.0012,0.4985,0.155,0.5046,0.4688,2258,2245,1493.0,13,20
2025,1294,1.1309,1.0559,0.075,0.5779,0.1533,0.5229,0.7097,2470,2302,1581.0,168,20
2025,1295,1.181,1.1116,0.0694,0.5866,0.1463,0.5009,0.6207,2341,2205,1537.0,136,20
2025,1296,0.9304,1.105,-0.1747,0.4731,0.152,0.4173,0.1071,1888,2226,1340.0,-338,20
2025,1297,1.0291,1.0635,-0.0344,0.4983,0.1601,0.4852,0.4839,2188,2239,1500.0,-51,20
2025,1298,1.0372,1.0512,-0.014,0.485,0.1512,0.5128,0.4242,2313,2350,1478.0,-37,20
2025,1299,0.968,1.0949,-0.1269,0.4588,0.1396,0.4668,0.1935,2106,2384,1370.0,-278,20
2025,1300,1.0418,1.1191,-0.0773,0.5013,0.1797,0.4654,0.3448,2145,2286,1433.0,-141,20
2025,1301,1.0411,1.0582,-0.0171,0.4846,0.1363,0.4733,0.3871,2158,2183,1448.0,-25,20
2025,1303,1.1075,1.0802,0.0273,0.5352,0.1487,0.5283,0.625,2488,2431,1569.0,57,15
2025,1304,1.0587,1.0291,0.0297,0.5166,0.1542,0.4986,0.5484,2337,2259,1518.0,78,20
2025,1305,1.0944,1.0273,0.0671,0.5386,0.1478,0.5102,0.5152,2386,2248,1499.0,138,20
2025,1306,0.9305,1.1115,-0.181,0.4715,0.1717,0.4602,0.2,1947,2317,1384.0,-370,20
2025,1307,1.0629,0.9538,0.1091,0.5098,0.1462,0.5247,0.7812,2559,2265,1627.0,294,10
2025,1308,1.0064,1.0087,-0.0023,0.4637,0.1412,0.5209,0.4828,1964,1951,1503.0,13,20
2025,1309,0.9458,1.1544,-0.2086,0.4635,0.1748,0.4676,0.129,2105,2556,1327.0,-451,20
2025,1310,1.0177,1.0828,-0.0651,0.5226,0.1728,0.4788,0.3333,2022,2149,1419.0,-127,20
2025,1311,1.028,1.0169,0.0111,0.4838,0.1424,0.498,0.5667,2161,2151,1524.0,10,20
2025,1312,0.9416,1.0822,-0.1405,0.4529,0.1655,0.4761,0.1667,1916,2218,1358.0,-302,20
2025,1313,1.0753,1.0441,0.0312,0.5266,0.1673,0.4947,0.6774,2322,2202,1566.0,120,16
2025,1314,1.1094,1.0407,0.0687,0.544,0.1446,0.5183,0.6286,2828,2624,1587.0,204,11
2025,1315,1.0636,1.1609,-0.0973,0.4979,0.1575,0.5085,0.3,2288,2465,1417.0,-177,20
2025,1316,1.0808,1.1504,-0.0696,0.5331,0.1422,0.4593,0.4333,2428,2570,1453.0,-142,20
2025,1317,1.1124,0.9785,0.134,0.5197,0.1483,0.5295,0.7333,2026,1806,1596.0,220,20
2025,1318,1.0239,1.0224,0.0015,0.5143,0.1724,0.5016,0.5312,2243,2229,1500.0,14,20
2025,1319,1.0478,1.0784,-0.0306,0.5051,0.1432,0.5219,0.4828,2096,2113,1479.0,-17,20
2025,1320,1.0924,1.0369,0.0555,0.5547,0.1522,0.5002,0.6129,2259,2096,1557.0,163,20
2025,1321,1.0661,1.013,0.0531,0.4986,0.1368,0.4982,0.5152,2390,2282,1521.0,108,20
2025,1322,0.9993,1.0481,-0.0488,0.4921,0.187,0.5053,0.4667,1961,2070,1496.0,-109,20
2025,1323,1.0664,1.061,0.0053,0.5162,0.152,0.5179,0.4545,2397,2392,1493.0,5,20
2025,1324,1.0521,1.0765,-0.0245,0.503,0.1643,0.5101,0.4545,2327,2384,1493.0,-57,20
2025,1325,1.0789,1.0549,0.024,0.5351,0.1422,0.4677,0.4839,2451,2397,1487.0,54,20
2025,1326,1.1002,1.0324,0.0679,0.5359,0.1448,0.498,0.5312,2522,2353,1527.0,169,20
2025,1328,1.1176,1.0525,0.0651,0.5512,0.1621,0.4889,0.6061,2602,2470,1558.0,132,9
2025,1329,0.9969,1.0501,-0.0533,0.4842,0.1804,0.4955,0.4688,2323,2448,1492.0,-125,20
2025,1330,0.9863,1.0819,-0.0956,0.4416,0.1533,0.5098,0.3939,2223,2403,1458.0,-180,20
2025,1331,1.0139,1.1848,-0.1709,0.4999,0.1502,0.4246,0.1538,1848,2132,1368.0,-284,20
2025,1332,1.0868,1.0095,0.0773,0.5236,0.1498,0.5071,0.7273,2515,2341,1616.0,174,5
2025,1333,1.1392,1.0536,0.0857,0.5489,0.1533,0.5371,0.6129,2347,2142,1536.0,205,20
2025,1334,0.9798,1.1161,-0.1362,0.4807,0.1794,0.4887,0.2258,2109,2394,1382.0,-285,20
2025,1335,1.0017,1.1222,-0.1205,0.4936,0.1491,0.4753,0.2963,1878,2089,1423.0,-211,20
2025,1336,1.0901,1.0289,0.0611,0.5415,0.1666,0.5013,0.5161,2452,2270,1510.0,182,20
2025,1337,1.0211,1.094,-0.0729,0.4968,0.1474,0.4882,0.3529,2441,2624,1443.0,-183,20
